,brand_id,title
170704,19888,GKD Gebr. Kufferath
170714,11182,Swissflow
170936,12872,Kilian Industrieschilder
170989,19890,ITURRI
171013,14778,HOLROYD
171014,19891,ANDRITZ Kufferath
171052,19889,Glatt
171080,18548,HMH Systems
171216,13498,HaydonKerk (brand of Ametek)
171219,17344,TAJMAC-ZPS
171237,18041,Micro Star
171314,20380,Greber
171382,9019,OMC Valves
171399,14145,La Triveneta Cavi
171433,13022,Sauermann Italia S.r.l.  (KIMO Instruments)
171512,423,Densitron Technologies
171581,1629,Searle
171607,9501,Метра
171777,5849,HOSCO
171838,10501,Trident
171905,2036,Harger \/ Harger Lightning & Grounding
171933,8766,Integrated Power Designs \/ IPD
171946,4642,HASEKE
171949,6682,AKCP
171992,6582,Aspen
172144,14692,MADER
172209,19884,FACHINI GEARS
172214,7017,Socorex
172237,4794,ENTRELEC (brand of ABB)
172287,7353,Thermocold
172328,19033,TaeguTec
172330,16942,Infinity Bond
172338,19881,DEVEX
172445,15564,RG Roberts Gordon \/ Combat
172465,6041,Bongioanni
172512,18557,Henrich
172547,16622,monta
172657,5572,AIRBLAST
172714,19878,LUXNER
172825,6941,LVD Group
172882,14256,Citorch (brand of Oerlikon)
172917,10738,NMB Bearings
172918,19688,BERGI
172965,9991,Müssel Maschinenbau
172988,19191,HMD Kontro Sealless Pumps
172993,3863,Robin Machineries & Equipments
173111,19877,SELUX
173186,10852,KANON
173259,19647,DICHTUNGSTECHNIK WOLFGANG HABERMANN
173300,12605,Achenbach
173343,14333,ELTE srl
173353,19209,Orion Safety
173539,19462,BW Papersystems
173594,19875,Puyang Zhongshi
173680,2666,Pomini
173777,18569,Sprecher Energie
173833,17448,Ecco Finishing
173835,19860,ELE-FANTINI
173871,19822,EMWA Steuerungstechnik
173921,18308,Winz Werkzeugmaschinen
173949,16825,faigle
173976,18212,A.Celli
173991,7776,JSP
174024,11989,Schmöle
174170,18361,Aabo-ideal
174182,12194,CORREGE
174210,16957,IGEL
174256,19869,Neumann Elektronik
174281,3339,Holzstar
174448,19865,ER-Soft - Industrial Control & Communications Systems
174488,13188,SEG (S-E-G Instrument)
174524,12314,Horstkötter
174564,12461,Ermaksan
174567,19796,ELNOR Motors
174641,12291,Hangon
174715,10226,Polymicro Technologies
174732,1802,Lapesa
174820,12574,Horsthemke
174841,12041,Pawling Engineered Products
174987,19859,BGV Lab Solutions
175003,15676,IPTS
175068,15779,Berg Armaturen
175082,19858,Cetex
175097,10080,fomaco
175211,9563,SGB
175264,6921,LESJOFÖRS
175275,13387,Roediger (brand of Aqseptence Group)
175322,19857,Hytronics
175367,8212,Kaltenbach
175480,19846,OPPO
175560,13145,OK Packaging Systems
175595,19303,Fimar
175704,4600,WEPUKO
175710,18595,R.A.D.A. (brand of SMC)
175715,8009,Vilter
175767,12162,DIOSNA
175797,3839,DIAMUT
175839,19855,Picanol
175853,8466,TDI Tech Development
175999,15948,WLD-TEC
176122,16709,Induvac
176212,8450,Arpol
176292,19851,Hills-McCanna
176315,5303,GENERAL PUMP
176376,16925,Craig & Derricott
176399,19853,Marantec
176457,19036,Nihon Koso
176460,12497,DAIICHI ELECTRONICS
176547,18386,Radex
176564,16392,Hugo Miebach
176588,4310,SUPRABEAM
176647,7256,KEWESTA
176724,18365,Barel
176768,19849,ChromaCon
176788,19843,ROWA–Moser
176809,18024,AMERICAN ZETTLER
176838,9673,Vulcano
176935,8870,Xtralis (brand of Honeywell)
176941,10535,Schäfter + Kirchhoff
176948,12847,IMO Precision Controls
176957,19847,Mueller Co
177049,16811,AIRA™ by Seeley International
177051,19848,SIGITASPAK
177062,18061,Bombas Elias
177089,5020,Techmark GmbH
177221,7500,ASG
177302,18151,FKW Spiroflux
177369,18368,Instantel
177391,19840,Durham MFG
177409,8138,LBBC Technologies
177426,19850,Costec
177657,6670,Techsem
177760,12620,Kühler Rath
177790,10481,CNC Takang
177924,5805,Toyo Pumps
177955,11135,Tasc Unit
178005,9758,Torque Tools
178093,5727,Everett Charles Technologies
178240,19838,Eisenblätter
178257,19839,KREIENBAUM Neoscience
178334,19826,Define Instruments
178382,9661,Scan-Tronic
178400,14096,American industrial Heat Transfer
178430,19831,MORARI
178521,18896,Schwarz
178547,11147,Holman
178595,14035,ASS Automations-Systeme
178609,19835,EGA MASTER
178620,19823,MOLLIFICIO G.R.
178626,4469,Rollway (brand of REGAL BELOIT)
178676,20965,RNA Automation
178702,16770,Ubiquiti
178718,12710,Silvio Fossa
178757,17960,FlowControl Sweden AB
178766,3616,Sensycom
178868,5369,theleico
178882,15895,ELPROM-EMS
178883,7322,DSL-electronic
178931,19829,Fluenta Solutions
178933,19830,MAMAC Systems
178941,19832,Mauell
178998,12475,PERA-PELLENC
179020,19828,IMA TECNO
179475,13175,Kämpken & Fischer
179485,18998,Effbe Gamma
179514,9372,Georges Renault
179535,19825,ORMEC
179573,19821,Lenhardt & Wagner
179591,18245,OptoTech
179755,15981,NEW-FLOW
179875,9727,ElektroPhysik
179885,2141,Casio
179894,16723,APPARATEBAU KIRCHHEIM-TECK
179914,5661,Baumer HHS
179915,13350,Presys
179916,9075,Seeley
179925,19814,Sperling
179934,16596,JETNET
179981,2539,Duijvelaar
179988,19824,ALWSCI
180019,6907,IMA S.p.A
180039,12603,ESSKA
180149,19820,Roth Elektronik
180221,19807,GOLDEN LIGHTING EQUIPMENT
180222,3248,FLENCO FLUID SYSTEM
180244,19810,MACELROY
180314,12216,Bracke
180337,2483,EOS Power
180398,2420,Mecabor
180615,3617,Scorpion (Brand of Pneumax)
180631,3112,Fiber Glass Systems
180647,10289,Koch H&K
180810,13162,FENES S.A.
180822,353,Bestobell Steam  (brand of Richards Industrials)
180966,20234,SCHUGI
180971,14537,IDS Imaging
180976,8507,Southco solutions
180981,19827,Rotom
181041,12854,Elettromeccanica Pupello
181082,1533,Chauvin Arnoux
181185,19775,EKS Fiber Optic
181257,1788,Armatherm
181389,18815,Harris Instrument
181411,7612,DOWTY
181638,2446,Seifert
181696,18380,AUK CONTRACTORS
181792,19882,OilSafe
181841,13377,Status Pro Maschinendiagnostik (Intellinova Parallel MB \/ Leonova Diamond \/ BearingChecker \/ VibChecker)
181851,19812,MERCATOR
181893,1645,HESS
182189,17559,SIEGERT WAFER
182204,17583,SPIROL
182259,11527,Büter
182299,6274,WaveIP
182396,18450,Jaes
182486,19817,EVE
182498,9129,Anko
182529,8073,PFREUNDT
182542,16055,Gastechnic (brand of ITT)
182557,19813,ChenYang Technologies
182560,13993,Bevent-Rasch
182625,19091,LIDKÖPING
182636,19811,DIA Pumpen
182641,10333,Trans-Tech Hysek
182645,19808,Italsolar
182656,14070,ATMOS MedizinTechnik
182663,18267,WATERSTRY
182861,4158,DURACRAFT
183033,18617,Hilti
183185,8595,Instrumart
183196,14147,CNC Flow Control
183249,13894,Taiyo Yuden
183256,3639,Somatec
183326,5358,Fairford
183328,9820,HTW Germany
183349,9296,Eltime
183485,6673,Faratronic
183606,3375,Adels
183717,18325,Avid Controls
183721,7724,Varimex Valves
183745,206,Altra Industrial Motion
183941,14605,Kollmorgen Steuerungstechnik
184040,14181,LINEMASTER
184120,19569,WATEK
184300,781,SIT Antriebselemente
184323,6947,Williams (brand of Ingersoll Rand)
184378,10362,ELFIS
184405,7447,Tadiran
184549,10434,Pryor Marking Technology
184573,9890,Safran
184628,19773,EBINGER
184632,14570,Marshall-Tufflex
184713,12675,LYC Bearing
184715,19803,C+R Automations
184721,9990,Harax
184725,19797,IPG Laser \/ IPG Photonics
184764,17544,SAMA Ventilatori
184812,19804,PACE1 TOOLS
184850,19802,BERCHTOLD MEDICAL
184899,16813,Climate Wizard
184910,18836,WEGER
184966,19801,Microlight Auto Parts
184974,9517,Conrad
184991,9374,Command Controls Corporation (Brand of Bucher Hydraulics)
185004,12757,Ducom Instruments
185137,19800,Denholm
185142,3678,Hessapp
185154,19795,Elme-Augsburg
185285,3862,PBQ
185314,11226,Gemmecotti
185327,12750,Vision X
185473,10439,HiCo Hartmann
185498,16606,WIBOND
185512,13909,AIR-tec-Vogel
185641,19196,AURA
185656,8317,Elmar Gdansk
185669,11608,SONTEC
185688,16558,Rauter Sensor-Boxes
185760,14680,DYNA Instruments
185857,8723,ABRA
185858,19805,Ponndorf Anlagenbau
185887,182,Nöding Noding
185911,6138,ITV
185983,19798,GHI Electronics
185985,19799,On Shore Technology
186010,15570,Alarko
186022,15576,m-tec
186062,11849,Sakai
186112,10493,TECHNOLUB
186154,15747,INTECNO
186176,19759,Konica Minolta
186177,17829,FISNAR
186193,3590,Elfit
186225,10705,SIAPI
186248,14226,Bosch Rexroth Automation
186249,19791,ToolReg
186328,8548,Lingl
186339,4049,Febi bilstein
186348,19164,Lazer Safe
186382,19747,POLAR Mohr
186520,13016,ELTRA GmbH
186562,14129,LORD Sensing - Stellar Technology
186606,6128,eba pneumatik
186680,16896,Gamma Meccanica
186697,18847,Warcom
186751,19790,River-Wave
186752,7427,SANDPIPER
186768,16769,SUBTOR
186877,19789,ergolines
186886,9650,Vibranivo (brand of UWT)
186906,8678,Habermann Trafo
186909,19788,Fireguard
187265,7664,PAULY
187303,8298,Pattyn Packing Lines
187374,6827,Gema Switzerland
187396,19785,Universal Air Filter (UAF) (brand of Filtration Group)
187554,19786,Home Brand
187717,2801,Colibrys (brand of SAFRAN Group)
187758,12149,Pumpac
187771,6913,LAP Laser
187773,19784,Scovill
187852,19783,EUROCHILLER
187912,13617,WEBER Schraubautomaten
187929,14004,IDROCHEMICAL
188027,9731,Marl International
188049,11434,STOEGRA (STÖGRA)
188092,17281,FSI Technologies
188138,11957,SG Transmission (Stephenson Gobin)
188292,15452,PSE \/ Precision Spring Europa
188350,16439,Naundorf
188366,16616,Franz Eisele
188494,10430,Darlly
188580,428,Seiko Instruments
188589,3771,SAI FRANCE
188598,19779,Master Flo
188660,5361,LAM Technologies
188707,3379,Sarel
188718,12961,WDR Bearings
188767,19777,NOVAPAC
188832,2113,Socket Mobile
188863,15509,Low Flow Valve
188881,16869,Generic
188911,16293,payper
188939,19767,Airfins
188943,3659,Filpro
189015,19776,VentiTech
189024,19772,R.C.V \/ RCV
189033,14102,IMEL
189041,12208,ELFRI
189061,12017,Struik Wieringermeer
189064,8492,EOLO
189095,13177,AGASTAT Relays
189130,15039,Vicarb
189151,18394,IEF-Werner
189181,13853,LOI TENOVA
189219,19774,UPM Produzione
189306,18357,Nilos
189309,3165,Bucher Unipektin
189311,12838,Fischer Heatexchanger
189344,12424,Schuler Pressen
189458,7526,Leonard
189469,19856,Andig
189476,10168,Keld
189506,11203,HAMM
189593,10512,EGB Elektrotechnische Geräte Böhlitz-Ehrenberg
189613,16591,Willmann
189652,8401,KMP (Krick Messtechnik & Partner)
189745,19769,ROBWAY SAFETY
189751,13907,MEC SpA
189752,19766,Alltemp
189756,19765,Hess Maschinenbau
189787,15208,CASSAPA
189839,19764,GHT
189845,4261,PECA
189886,19738,GUMMILABOR
189931,582,WARREN
190030,13219,ITAL Technology
190062,17296,Ehcolo
190096,19763,BAOTN
190194,6347,CERA SYSTEM (Cera Valve \/ Cera Pipe \/ Cera Flex)
190213,15774,WGI (Western Gauge & Instruments)
190221,20076,Magnaslot
190303,13917,Felder
190305,12336,EUROSPRAY
190315,16322,Delta Regeltechnik
190320,19741,Northwest Fluid Solutions
190328,19761,EURAC (brand of Stif)
190335,12985,Pneumatech
190427,18051,4G GHIDINI
190504,310,Pelikan
190540,18866,Hydrasun
190631,16644,EKK Eagle
190778,2878,Balkansko Echo
190850,12071,Pneutrol
190890,19746,Nuova Darimpianti
190972,764,Erem( brand of Weller)
190977,16619,WST Spannsysteme
191035,13158,Barden Bearings  (Brand of The Schaeffler Group)
191046,5414,NBI
191052,2049,RSCC \/ Marmon Gardex
191201,13931,Wendt (brand of 3M)
191218,13339,RumA
191297,19210,Micro Control Systems
191342,17549,BESSER
191373,11733,Bauckhage
191508,10758,WFL Millturn
191665,18652,Simco-Ion
191679,14795,KEB MAGNET TECHNOLOGY PRODUCTS
191786,3175,Holmatro
191861,17295,LOMBARDA POMPE
191904,14428,Guglielmi
191970,19132,Weiteli
192030,19754,MALLORY
192043,19732,HIDROMECHANIKA
192082,19751,Logicon
192084,10497,Fieldpiece
192241,15811,Waryński Pump
192307,3351,Mead
192364,7561,MASTER PNEUMATIC
192406,19748,Möhringer
192435,4433,Sicomat
192450,19745,Avermann
192459,19749,LIST Technology
192460,19743,Ripley Lighting Controls
192467,19750,LANAMATIC
192470,18637,Joecks Technischer
192501,10723,Engelsmann
192519,16919,Martin Engineering
192525,2616,Pulsar
192574,19744,Draper Tools
192603,3478,Edac
192630,4031,Römer
192687,16341,Quiri Group
192889,19510,SpringMasters
192898,2314,SIERRA INSTRUMENTS (Vortex Flow Technology \/ InnovaSonic \/ QuadraTherm \/ InnovaMass \/ SmartTrak)
192958,6350,Pfeiffer Armaturen
192959,9149,Weinig
193014,2668,Techint Hypertherm
193015,6789,MICRODOS
193059,16084,Inoxsa
193085,14182,HVAC SPARES
193152,19731,NOVACOM
193272,1487,EKULIT
193345,18887,Cannon Instruments
193353,13267,BVM BRUNNER
193369,17257,Sirenco Sirens
193428,16715,Elektro-Linden
193455,12340,KEMPPI
193467,15121,Rilsan (brand of Arkema)
193471,354,Steriflow
193627,17942,WIROMET SA
193629,19736,Movlink
193694,18328,Noah Valve Actuation
193706,1940,ZIEL ABEG
193710,18845,DOFLUID
193756,11059,NKE
193826,11401,Colmar
193839,15451,B+N Bergbautechnik
193883,15683,Pneumat System
193888,17290,PAMOCO
193919,8234,Gentech Sensing Solutions
193920,19506,INSTART
193991,1791,Netcom
193994,8072,RHEWA Waagen
194029,3405,Kinney
194057,19737,TOHO ELECTRONICS
194060,19932,American Drill Bushing
194165,13415,ALXION
194192,12376,FAIVELEY
194214,15671,DISCO
194303,10593,SYS TEC
194304,19735,TPL Vision
194308,7086,Opto
194315,4269,Parker Lucifer
194350,19734,Tri-Sen
194508,19698,Miller-Stephenson
194605,16975,amtec Spannhydraulik
194631,19716,Static Power
194646,14401,ARNOLD BlueFastening Systems
194655,9212,SenSonic
194705,19733,Nanhua
194772,1109,Seital Separation Technology
194814,15480,MILESTONE
194864,18580,CIMTEC Automation
194871,12934,United Process Controls (brand of UPC)
194918,19730,FC Misure
195064,19727,Plastics Technology
195070,19728,PG Drives Technology
195088,19951,Tamarri
195193,15559,MTA cooling \/ MTA S.p.A.
195196,16926,Skyworks Solutions
195216,19670,billi dichtungstechnik
195336,12527,INDEX TRAUB
195521,19725,NELCO
195615,20298,BD-Gas
195622,12897,INNOCONT
195671,622,"Roller , Walter Roller"
195833,13996,DIS Sensors (Brand of Rotero Holding)
195926,6216,TTi
195949,16353,Vulcan Engineering
195980,19723,Jianghai
196078,10107,Time Mark
196111,12905,Carver Pump
196161,4816,MILTAC
196233,15769,HOMGE
196411,18521,TONGTAI
196508,5570,CONTRACOR
196583,13115,BSG Solutions
196598,14814,SIMPLATROLL
196601,16026,ALFA IN
196708,2934,WashTec
196735,8472,SKI \/ S.K.I. Schlegel & Kremer Industrieautomation
196747,5690,Sherwood Scientific Ltd.
196754,13922,Werne & Thiel sensortechnic
196906,19719,BC-System­tech­nik
197030,19715,Emre Elektronik \/ INCO Elektronik
197063,6815,Zahnrad OTT
197069,19717,Cardox
197095,14574,Kittner Anlagen-und Maschinenbau
197124,19693,Kräutler Elektromaschinen
197148,11511,JAKOB Antriebstechnik
197213,15127,ABER
197219,19617,Unique System
197238,8480,ACO
197267,1037,Envitec
197320,12756,Franklin Electric
197328,19655,SPEA
197359,19699,Matuschek
197389,9912,Pollrich DLK
197479,1386,Kern Precision balances
197530,19710,Sawamuta Denki
197631,17129,Multigraf
197706,19692,Seal Engineering
197720,19709,Elge
197737,13017,SOLEXY (SOLDO WIRELESS)
197795,10121,Lynch
197872,19009,IMS Connector Systems
197895,9085,AGROMATIC Regelungstechnik (Kundenschutz)
197907,11591,DMIC
197910,3829,Euroroll
198014,2528,Elesta (brand of PILZ Group)
198016,19708,Key Valve Technologies
198020,19707,Nooney Controls
198054,18082,Normec
198062,19720,Remco Industries
198100,15384,Oakton Instruments
198141,806,Visatronic
198159,19706,WERKOD
198330,1241,SKS Kontakttechnik
198386,6233,Ceragon
198512,7750,Secomea
198588,19701,Admetro
198693,18288,R.A JONES
198718,13640,GAMPACK S.R.L.
198721,13784,KELLER ITS (part of LEGRIS INDUSTRIES)
198803,19694,Elettromaule Component
198808,7395,Ferrarini & Benelli
198818,3584,Deltafilter
198830,19696,Feasa
198886,12915,Xeikon
198976,8655,OTT
198977,8555,TITE Reach
199181,18702,M. K. Morse \/ MK Morse
199208,19690,CEBA
199213,19691,Novasub (brand of Seascape Subsea B.V.)
199228,19676,FAS Tech
199242,19648,BIAŁOGON \/ BIALOGON
199368,8961,Profichip
199401,1076,APV (brand of SPX FLOW)
199408,6342,Stange
199428,19542,Kuhse
199483,4853,VACUUBRAND GMBH
199542,8821,PREMIUM STEPHAN
199593,19752,pure
199719,15267,RAF Electronic Hardware
199731,9733,Kemper
199743,14127,LINEAR TECHNOLOGY
199860,11318,Heinrich Frey Maschinenbau
199894,10407,Werth
199939,3080,Kremco
200118,12942,Camlock-Fittings
200199,1822,GARVENS (Brand of Mettler-Toledo)
200329,16237,RENK-MAAG
200427,217,Lamiflex Couplings
200437,19684,TIP Pumpen
200450,19048,WOODS AIR MOVEMENT
200452,17733,UV-EL \/ UV EL
200499,19687,Electronic Concepts Europe
200513,15468,OSBY PARCA
200572,19686,Celitron
200715,15973,Textest
200751,19685,Solenis
200913,14316,BHT Hygienetechnik
200919,19683,ISP Electro Solutions
200970,8649,Inject Star \/ Doleschal
201003,19682,DyeMansion
201009,14526,trisep
201036,19385,Rotoflow
201174,12234,CEA Elettronica
201201,4106,Brano
201206,16666,Alfatec Rimini
201254,19256,multiweigh
201305,19681,HPS Hydraulic
201333,7989,DURU Armaturen
201358,19679,Siargo
201361,11339,Dr. Brandt
201411,7306,Sievert
201480,15140,Meccanica moderna
201502,19722,NOT ORIGINAL
201579,17044,Worthington Creyssensac
201628,16315,KoRo IBS
201683,9490,ALLMATIC Spannsysteme
201694,7140,AsFlow
201721,276,Fargo
201884,19674,2 Komponenten Maschinenbau \/ 2KM
201910,18688,BULK
201928,16649,Solar Turbines
201931,6861,Helmut Boss
201934,13346,OTN Systems N.V.
201961,16615,Eurodrill
202087,20967,Weingärtner Maschinenbau GmbH
202109,9593,Vilber Lourmat
202138,5016,Rodriguez
202230,19623,Emesent
202287,4416,Microscan
202460,19673,Outillage Progress
202486,2072,HUSCO
202591,7270,Heimeier
202653,10715,Sinus
202663,6213,Bird Technologies
202701,14716,Pelbo
202757,20140,COAX
202775,4022,Amphenol Socapex
202781,19622,Ortac
202993,16535,McConnel
202996,15982,Aurora Bearing
203054,19669,ARNOCANALI
203112,19624,Scharnberger + Hasenbein
203135,271,cab Technology
203205,2211,EPA
203250,19668,Creon
203257,6384,VIS
203265,19667,Opsytec Dr. Gröbel
203280,16654,Rüetschi Antriebstechnik
203294,15088,The Tag Factory
203306,19658,Zakrem
203353,15477,ECAP Capacitors
203525,19664,Joral
203527,19662,Dafo Vehicle
203528,19663,EPEC
203600,10557,EMETA Encoders
203620,8458,Martonair Pneumatics
203666,19549,LTH Electronics
203673,19661,TOR INDUSTRIES
203680,18310,Synergie Cad Instruments
203748,19671,MTA S.p.A.
203754,10602,Ariel Corporation
203833,12641,WMZ
203873,11506,Coil Manufacturing
203884,18156,DEMACLENKO
203963,11417,AIRTECH Compressors
204003,18890,MPOWER
204046,13360,Valon Kone
204063,1035,Gastec
204192,19657,Jasper Electronics
204246,2917,EZAutomation
204327,9375,Norrhydro
204358,11425,Atec Armaturen
204527,19607,NHBB Astro Division
204611,19616,ANB
204613,19613,Adtec
204619,19614,MagJack
204672,13959,Müller Martini
204693,11357,M+F Keg-technik
204701,19470,Linesense
204705,19598,Job
204755,19654,PBT Works
204758,13646,Automatismos
204819,5691,International Rectifier
204820,19652,Triveneta Impianti
204827,14329,FLSmidth Knelson
204893,19653,DONATONI MACCHINE
204943,7757,MORLOCK (Brand of ITW)
204944,757,MPE Garry
205027,19651,Circuit Specialists
205039,19650,Silvertronic
205117,16801,IDEAL ELECTRICAL
205210,5449,HVR Pentagon
205257,19649,Çağ Elektronik \/ Cag Elektronik
205287,14511,Cama Group
205290,10320,Vulkollan
205314,18848,Filling & Sealing Fives
205350,14632,HYPROSTATIK
205372,15612,Albertina
205402,8542,EFA Schmid & Wezel
205451,2784,Compaq
205584,15009,Rahmann
205614,9055,Allison-Transmission
205618,5474,Gysin Gear
205633,11826,IHC Vremac
205653,14195,Jofra (brand of AMETEK Sensors Test & Calibration)
205815,4281,OMUV
205824,17376,Ass AG \/ AssAG
205851,7402,Secom
205897,7596,NORITAKE ITRON
205905,19090,Hawk Pumps
205916,17249,Technomatic
205937,1485,Eledis
205997,19675,MScell
206005,14408,Fluidwell
206007,3831,Maillefer
206050,19634,Titze
206083,18716,McDaniel Controls
206100,19646,Tewa Sensors
206198,19023,MEC FLUID 2
206203,19644,Tempatron
206226,3786,Willy Vogel (brand of SKF)
206457,16448,Oerlikon Metco
206477,6586,Blaser
206645,2315,AGAR Corp
206736,19642,KGW-Isotherm
206739,19643,Aldonex
206766,16937,Zitec
207109,5295,Метран
207129,19641,Oztiryakiler
207136,19640,DAVID CLARK
207171,18576,CGN VENTILAZIONE INDUSTRIALE
207213,13556,AST S.p.A.
207229,16537,AT-Motori
207274,11380,Pneuvano
207283,19635,ScanMeg
207345,13773,Allgaier
207442,19637,Spiroflow
207448,14010,IBS Scherer
207548,11932,Wuttke
207711,14285,Dematic
207748,19633,Spoolex
207844,9872,Güntner
207944,15880,Rishabh
207990,7358,VMI
208002,4665,Unilux
208017,306,Datamax-O'Neil
208034,4658,SGMADA
208047,11689,API Schmidt-Bretten GmbH & Co. KG
208114,19629,Lee Spring
208117,6649,TER Tecnoelettrica Ravasi Srl
208154,7195,Jäger Gummi
208203,17741,Riedhammer
208276,19619,Murdotec
208302,18399,ESA SERVICE
